Top_Level_Code;Top_Level_Description;Middle_Level_Code;Middle_Level_Description;Bottom_Level_Code;Bottom_Level_Description;Hazardous_Flag;LoW_Code
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 01 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 02 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 03 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 04 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 05 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 06 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;07 07 03*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;14 06 01*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;14 06 02*
01;Chemical compound wastes;01.1;Spent solvents;01.11;Spent solvents (Halogenated);1;14 06 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 01 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 02 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 03 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 04 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 05 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 06 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;07 07 04*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;14 06 03*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;14 06 05*
01;Chemical compound wastes;01.1;Spent solvents;01.12;Spent solvents (Non-halogenated);1;20 01 13*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 01 01*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 01 02*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 01 03*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 01 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 01 05*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 01 06*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;06 07 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;08 03 16*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;09 01 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;09 01 05*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;10 01 09*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;11 01 05*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;11 01 06*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;16 06 06*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.21;Acid wastes;1;20 01 14*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;0;03 03 09
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;0;11 01 14
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;05 01 11*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;06 02 01*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;06 02 03*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;06 02 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;06 02 05*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;09 01 01*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;09 01 02*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;09 01 03*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;11 01 07*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;11 01 13*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;11 03 01*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;19 11 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.22;Alkaline wastes;1;20 01 15*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;0;05 01 16
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;0;05 07 02
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;0;06 03 14
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;0;06 03 16
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;0;06 06 03
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;0;11 02 06
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 03 11*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 03 13*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 03 15*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 04 03*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 04 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 04 05*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;06 06 02*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;10 03 08*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;10 04 03*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;11 01 08*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;11 02 05*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;11 03 02*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;11 05 04*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;16 09 01*
01;Chemical compound wastes;01.2;Acid alkaline or saline wastes;01.24;Other saline wastes;1;16 09 02*
01;Chemical compound wastes;01.3;Used oils;01.31;Used motor oils;1;13 02 04*
01;Chemical compound wastes;01.3;Used oils;01.31;Used motor oils;1;13 02 05*
01;Chemical compound wastes;01.3;Used oils;01.31;Used motor oils;1;13 02 06*
01;Chemical compound wastes;01.3;Used oils;01.31;Used motor oils;1;13 02 07*
01;Chemical compound wastes;01.3;Used oils;01.31;Used motor oils;1;13 02 08*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;05 01 02*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;05 01 03*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;05 01 04*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;05 01 12*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;08 03 19*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;08 04 17*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 06*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 07*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 08*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 09*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 10*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 12*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 18*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;12 01 19*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 04*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 05*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 09*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 10*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 11*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 12*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 01 13*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 03 06*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 03 07*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 03 08*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 03 09*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 03 10*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;13 05 06*
01;Chemical compound wastes;01.3;Used oils;01.32;Other used oils;1;20 01 26*
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;0;16 08 01
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;0;16 08 03
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;0;16 08 04
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;1;16 08 02*
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;1;16 08 05*
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;1;16 08 06*
01;Chemical compound wastes;01.4;Spent chemical catalysts;01.41;Spent chemical catalysts;1;16 08 07*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.11;Agrochemical product wastes;0;02 01 09
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.11;Agrochemical product wastes;1;02 01 08*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.11;Agrochemical product wastes;1;06 13 01*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.11;Agrochemical product wastes;1;20 01 19*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;0;07 05 14
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;0;18 01 09
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;0;18 02 08
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;0;20 01 32
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;1;07 05 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;1;18 01 08*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;1;18 02 07*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.12;Unused medicines;1;20 01 31*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;04 02 17
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 01 12
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 01 14
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 01 16
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 01 18
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 01 20
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 02 01
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 03 07
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 03 08
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 03 13
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 03 15
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 03 18
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 04 10
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 04 12
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 04 14
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;08 04 16
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;0;20 01 28
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;04 02 16*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 01 11*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 01 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 01 15*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 01 17*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 01 19*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 03 12*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 03 14*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 03 17*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 04 09*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 04 11*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 04 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;08 04 15*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.13;Paints varnish inks and adhesive wastes;1;20 01 27*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;02 07 03
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;03 02 99
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;04 01 09
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;04 02 15
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;07 02 15
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;07 02 17
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;10 09 16
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;10 10 14
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;10 10 16
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;16 01 15
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;16 05 05
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;18 01 07
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;18 02 06
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;0;20 01 30
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;03 02 01*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;03 02 02*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;03 02 03*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;03 02 04*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;03 02 05*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;04 02 14*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;05 07 01*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;06 08 02*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;06 10 02*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;07 02 14*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;07 02 16*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;07 04 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;08 01 21*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;08 05 01*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;10 09 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;10 09 15*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;10 10 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;10 10 15*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;11 01 16*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;11 01 98*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;16 01 13*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;16 01 14*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;16 05 04*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;16 09 03*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;16 09 04*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;18 01 06*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;18 02 05*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;20 01 17*
02;Chemical preparation wastes;02.1;Off-specification chemical wastes;02.14;Other chemical preparation wastes;1;20 01 29*
02;Chemical preparation wastes;02.2;Unused explosives;02.21;Waste explosives and pyrotechnical products;1;16 04 02*
02;Chemical preparation wastes;02.2;Unused explosives;02.21;Waste explosives and pyrotechnical products;1;16 04 03*
02;Chemical preparation wastes;02.2;Unused explosives;02.22;Waste ammunition;1;16 04 01*
02;Chemical preparation wastes;02.3;Mixed chemical wastes;02.31;Minor mixed chemical wastes;0;16 05 09
02;Chemical preparation wastes;02.3;Mixed chemical wastes;02.31;Minor mixed chemical wastes;1;16 05 06*
02;Chemical preparation wastes;02.3;Mixed chemical wastes;02.31;Minor mixed chemical wastes;1;16 05 07*
02;Chemical preparation wastes;02.3;Mixed chemical wastes;02.31;Minor mixed chemical wastes;1;16 05 08*
02;Chemical preparation wastes;02.3;Mixed chemical wastes;02.33;Packaging polluted by hazardous substances;1;15 01 10*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;05 01 17
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;06 13 03
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;10 01 25
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;10 03 02
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;10 03 18
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;10 08 13
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;10 08 14
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;11 02 03
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;0;20 01 41
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;05 01 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;05 01 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;05 06 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;05 06 03*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;06 13 05*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;10 03 17*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;10 08 12*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.11;Tars and carbonaceous wastes;1;19 11 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;05 01 06*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 04 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 04 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 04 03*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 05 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 05 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 05 03*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 05 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 05 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 07 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 07 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 07 03*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 08 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 08 02*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;13 08 99*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;16 07 09*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.12;Oils/water emulsions sludges;1;19 02 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;0;03 03 02
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;0;04 01 04
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;0;04 01 05
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;0;11 01 12
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;04 01 03*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;06 07 03*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 01 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 01 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 01 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 02 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 02 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 02 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 03 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 03 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 03 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 04 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 04 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 04 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 05 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 05 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 05 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 06 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 06 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 06 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 07 01*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 07 07*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;07 07 08*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;09 01 13*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.13;Chemical reaction residues;1;11 01 11*
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;0;15 02 03
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;0;19 09 03
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;0;19 09 04
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;0;19 09 05
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;0;19 09 06
03;Other chemical wastes;03.1;Chemical deposits and residues;03.14;Spent filtration and absorbent materials;1;05 01 15*
